,end_time,pkg_name,time_offset,start_time,floor,datauuid,update_time,create_time
108,2018-02-09 07:29:26.000,com.sec.android.app.shealth,UTC-0400,2018-02-09 07:27:15.000,9.0,31afb5bc-7edf-3bb3-494e-9e5a9025ccbf,2018-02-09 07:30:46.798,2018-02-09 07:30:46.681
109,2017-12-18 09:15:38.000,com.sec.android.app.shealth,UTC-0400,2017-12-18 09:15:09.000,1.0,31ef213a-bfb8-0963-8383-72f8fd539f75,2017-12-18 09:15:39.715,2017-12-18 09:15:36.285
110,2018-04-19 19:30:39.000,com.sec.android.app.shealth,UTC-0300,2018-04-19 19:30:15.000,1.0,321eacb7-e0b1-8dbb-f839-36ed4dc26975,2018-04-19 19:34:36.483,2018-04-19 19:34:36.482
111,2018-02-07 09:08:37.000,com.sec.android.app.shealth,UTC-0400,2018-02-07 09:08:23.000,1.0,3294f9a5-9de9-6204-b113-4713c1144ebb,2018-02-07 09:08:39.896,2018-02-07 09:08:39.876
112,2017-12-24 14:33:28.000,com.sec.android.app.shealth,UTC-0700,2017-12-24 14:32:59.000,1.0,32d43efe-313e-8291-83cf-f03a6a55d423,2017-12-24 14:34:40.877,2017-12-24 14:34:40.858
113,2018-02-26 16:14:31.000,com.sec.android.app.shealth,UTC-0400,2018-02-26 16:14:08.000,1.0,33030019-bb25-c080-169f-ba02c40eb8b9,2018-02-26 16:17:47.800,2018-02-26 16:17:47.786
114,2017-12-25 13:10:28.000,com.sec.android.app.shealth,UTC-0700,2017-12-25 13:09:13.000,3.0,333ea16f-499c-3c80-81c7-f90b87728bc6,2017-12-25 13:21:08.927,2017-12-25 13:21:08.895
115,2018-03-05 18:36:45.000,com.sec.android.app.shealth,UTC-0400,2018-03-05 18:35:54.000,2.0,33f2fc9d-13d0-a0e3-8ea9-4eac543a4fc5,2018-03-05 18:41:05.725,2018-03-05 18:41:05.710
116,2018-04-04 21:00:27.000,com.sec.android.app.shealth,UTC-0300,2018-04-04 20:58:37.000,3.0,3546c0f3-3097-5dad-cccc-450bf694c386,2018-04-04 21:28:22.941,2018-04-04 21:28:22.885
117,2017-12-30 18:05:15.000,com.sec.android.app.shealth,UTC-0700,2017-12-30 18:04:33.000,1.0,358846ab-3542-fe48-f100-9cf7b478d6bb,2017-12-30 18:05:22.923,2017-12-30 18:05:22.896
118,2018-02-08 19:59:58.000,com.sec.android.app.shealth,UTC-0400,2018-02-08 19:57:18.000,10.0,35c9b243-45eb-4a2d-23fd-d6c06ba29b70,2018-02-08 20:22:10.095,2018-02-08 20:22:09.913
119,2018-01-16 18:38:21.000,com.sec.android.app.shealth,UTC-0400,2018-01-16 18:37:29.000,2.0,3768d749-638d-9fed-6b13-a11023d094dc,2018-01-16 18:43:58.902,2018-01-16 18:43:58.874
120,2017-12-20 15:31:35.000,com.sec.android.app.shealth,UTC-0700,2017-12-20 15:31:21.000,1.0,37922f1e-2114-f46b-e78a-28459cc762c2,2017-12-20 15:34:59.961,2017-12-20 15:34:59.960
121,2018-03-14 20:59:31.000,com.sec.android.app.shealth,UTC-0300,2018-03-14 20:58:36.000,2.0,37bcc41d-5f6c-0e68-b034-2b5604f9ca76,2018-03-14 21:06:07.852,2018-03-14 21:06:07.828
122,2018-01-03 09:09:26.000,com.sec.android.app.shealth,UTC-0400,2018-01-03 09:09:08.000,1.0,381cec09-db65-ea78-9e77-9eb4504f2474,2018-01-03 09:14:55.360,2018-01-03 09:14:55.319
123,2018-04-11 17:38:43.000,com.sec.android.app.shealth,UTC-0300,2018-04-11 17:37:26.000,3.0,382ec223-ec9f-7665-8ddb-d910c69ff9a2,2018-04-11 17:44:06.846,2018-04-11 17:44:06.779
124,2017-12-16 11:28:23.000,com.sec.android.app.shealth,UTC-0400,2017-12-16 11:28:13.000,1.0,38a818a5-1b9b-e238-585e-a1f73c11a848,2017-12-16 11:32:40.721,2017-12-16 11:32:40.719
125,2018-02-09 12:44:57.000,com.sec.android.app.shealth,UTC-0400,2018-02-09 12:43:06.000,8.0,38ec0eac-68af-e324-dd6c-c65824ddf545,2018-02-09 12:44:58.936,2018-02-09 12:44:50.868
126,2018-04-10 08:04:40.000,com.sec.android.app.shealth,UTC-0300,2018-04-10 08:04:31.000,1.0,39306050-f4ed-cedd-093a-9901d49608d9,2018-04-10 08:05:40.663,2018-04-10 08:05:40.661
127,2018-01-21 08:05:01.000,com.sec.android.app.shealth,UTC-0400,2018-01-21 08:03:16.000,9.0,39a23d6a-1c44-6ace-aa68-34ec1d1f5d76,2018-01-21 08:06:35.758,2018-01-21 08:06:35.639
128,2018-04-14 14:10:33.000,com.sec.android.app.shealth,UTC-0300,2018-04-14 14:10:01.000,1.0,3aaa55ce-0bf9-4677-24a1-a8a0d24d90c4,2018-04-14 14:10:33.545,2018-04-14 14:10:20.561
129,2018-01-24 20:31:52.000,com.sec.android.app.shealth,UTC-0400,2018-01-24 20:30:15.000,3.0,3ab6c135-7296-9755-9a75-84384175e367,2018-01-24 20:35:30.850,2018-01-24 20:35:30.754
130,2018-03-21 17:04:50.000,com.sec.android.app.shealth,UTC-0300,2018-03-21 17:04:28.000,1.0,3b09d92e-63d5-12f8-e92c-865c730f9ba0,2018-03-21 17:06:55.820,2018-03-21 17:06:55.802
131,2018-03-27 20:10:07.000,com.sec.android.app.shealth,UTC-0300,2018-03-27 20:08:22.000,3.0,3bd6e139-d5fd-70e6-c4e1-e71c4a74c2f9,2018-03-27 20:10:07.973,2018-03-27 20:10:07.057
132,2017-12-18 15:50:51.000,com.sec.android.app.shealth,UTC-0400,2017-12-18 15:50:25.000,1.0,3c312f18-1989-db3b-b22b-69f0254a4d02,2017-12-18 15:50:52.432,2017-12-18 15:50:40.431
133,2018-03-02 07:46:41.000,com.sec.android.app.shealth,UTC-0400,2018-03-02 07:46:28.000,1.0,3c5ab464-51b0-1478-a62d-ab8beede9126,2018-03-02 07:47:30.860,2018-03-02 07:47:30.859
134,2018-04-04 19:44:18.000,com.sec.android.app.shealth,UTC-0300,2018-04-04 19:44:07.000,1.0,3de45dc5-a335-cf2b-609c-b43a34fb8127,2018-04-04 19:46:18.811,2018-04-04 19:46:18.797
135,2018-01-29 17:32:26.000,com.sec.android.app.shealth,UTC-0400,2018-01-29 17:32:09.000,1.0,3eb857a5-8742-6b2e-a880-96b3484da4f8,2018-01-29 17:32:27.306,2018-01-29 17:32:24.603
136,2018-01-31 08:09:15.000,com.sec.android.app.shealth,UTC-0400,2018-01-31 08:08:21.000,2.0,3f37b6d5-faa0-c13a-c7de-1b16c0defae0,2018-01-31 08:11:12.800,2018-01-31 08:11:12.783
137,2018-01-18 12:37:25.000,com.sec.android.app.shealth,UTC-0400,2018-01-18 12:37:16.000,1.0,3f78342d-50ed-61c4-bfba-79957921f8c4,2018-01-18 13:04:10.653,2018-01-18 13:04:10.630
138,2018-04-02 08:41:41.000,com.sec.android.app.shealth,UTC-0300,2018-04-02 08:41:19.000,1.0,3f78e93a-6323-4859-209f-49d4f5fcc377,2018-04-02 08:45:01.142,2018-04-02 08:45:01.141
139,2018-05-02 11:17:50.000,com.sec.android.app.shealth,UTC-0300,2018-05-02 11:17:26.000,1.0,3fe727ee-1dc5-68ef-cfc8-1e3a85ce9632,2018-05-02 11:20:13.744,2018-05-02 11:20:13.730
140,2018-04-04 08:44:46.000,com.sec.android.app.shealth,UTC-0300,2018-04-04 08:44:27.000,1.0,40f2d594-cb9b-fb94-e333-1cc950d6f88e,2018-04-04 08:58:23.673,2018-04-04 08:58:23.641
141,2018-02-08 19:44:15.000,com.sec.android.app.shealth,UTC-0400,2018-02-08 19:43:38.000,2.0,4183fffb-3f6a-8e41-4fa2-3a38c7f4390c,2018-02-08 20:22:09.902,2018-02-08 20:22:09.868
142,2018-02-21 14:14:18.000,com.sec.android.app.shealth,UTC-0400,2018-02-21 14:14:07.000,1.0,421ac20c-1417-4164-a9b0-8e2ca6863a4e,2018-02-21 14:21:46.899,2018-02-21 14:21:46.898
143,2018-03-28 20:08:53.000,com.sec.android.app.shealth,UTC-0300,2018-03-28 20:08:27.000,1.0,42536532-321b-0d85-31a9-eb8b5449e059,2018-03-28 20:09:11.133,2018-03-28 20:09:11.113
144,2018-04-14 15:21:45.000,com.sec.android.app.shealth,UTC-0300,2018-04-14 15:21:32.000,1.0,42a97de5-b2bc-c4d4-814f-7776be7de67a,2018-04-14 15:26:15.200,2018-04-14 15:26:15.200
145,2018-04-19 19:32:35.000,com.sec.android.app.shealth,UTC-0300,2018-04-19 19:32:06.000,1.0,435af374-e982-bc45-e6cb-cdd28655c72c,2018-04-19 19:34:36.506,2018-04-19 19:34:36.506
146,2018-02-05 08:11:56.000,com.sec.android.app.shealth,UTC-0400,2018-02-05 08:09:58.000,3.0,436f2b7c-6a01-4514-7d15-03b648c154fe,2018-02-05 08:12:18.345,2018-02-05 08:12:18.312
147,2017-12-31 13:32:54.000,com.sec.android.app.shealth,UTC-0700,2017-12-31 13:32:34.000,1.0,44066492-d709-fc68-2a01-f04baa604e9b,2017-12-31 13:39:54.736,2017-12-31 13:39:54.724
148,2018-04-02 07:36:25.000,com.sec.android.app.shealth,UTC-0300,2018-04-02 07:35:57.000,1.0,447c4e39-d315-de23-57a4-83379de29c9b,2018-04-02 07:47:33.726,2018-04-02 07:47:33.726
149,2018-03-10 11:24:33.000,com.sec.android.app.shealth,UTC-0400,2018-03-10 11:23:00.000,8.0,44c1f4d5-3271-de86-4664-5c6e2c78ddfa,2018-03-10 11:24:53.250,2018-03-10 11:24:53.105
150,2018-02-21 20:53:59.000,com.sec.android.app.shealth,UTC-0400,2018-02-21 20:53:46.000,1.0,44d145c3-8b78-c951-0433-8d7dc54ccb0d,2018-02-21 21:08:26.873,2018-02-21 21:08:26.873
151,2017-12-25 14:49:31.000,com.sec.android.app.shealth,UTC-0700,2017-12-25 14:47:43.000,6.0,453c5093-ea2a-9575-819c-495ccf4c1b4e,2017-12-25 14:52:48.257,2017-12-25 14:52:48.179
152,2018-02-21 20:05:32.000,com.sec.android.app.shealth,UTC-0400,2018-02-21 20:05:05.000,1.0,45608d03-0d85-7c86-00b6-50147e23d1be,2018-02-21 20:08:20.798,2018-02-21 20:08:20.776
153,2018-02-14 17:22:42.000,com.sec.android.app.shealth,UTC-0400,2018-02-14 17:21:41.000,3.0,45b56c30-a25e-e690-50e2-0718ff9a9baf,2018-02-14 17:39:30.748,2018-02-14 17:39:30.690
154,2018-04-11 19:54:54.000,com.sec.android.app.shealth,UTC-0300,2018-04-11 19:53:18.000,2.0,45ff6063-2b09-0f5f-a8ff-02e83af90432,2018-04-11 19:59:30.464,2018-04-11 19:59:30.406
155,2018-01-29 18:23:37.000,com.sec.android.app.shealth,UTC-0400,2018-01-29 18:23:25.000,1.0,479ba186-cc34-37cb-fd86-4bbfe1333d8a,2018-01-29 18:34:14.775,2018-01-29 18:34:14.774
156,2018-02-21 07:42:53.000,com.sec.android.app.shealth,UTC-0400,2018-02-21 07:42:35.000,1.0,479f4c31-8edb-9331-cf20-fd3cd759e885,2018-02-21 07:46:47.034,2018-02-21 07:46:47.032
157,2018-03-07 07:53:30.000,com.sec.android.app.shealth,UTC-0400,2018-03-07 07:51:24.000,4.0,47d54c47-ac46-93ea-75ef-c495e0ef31f7,2018-03-07 07:53:51.823,2018-03-07 07:51:53.406
158,2018-01-07 18:17:59.000,com.sec.android.app.shealth,UTC-0400,2018-01-07 18:17:13.000,4.0,4866038d-f14c-a850-5e7a-b29c2c007b20,2018-01-07 18:18:12.446,2018-01-07 18:17:26.083
159,2018-04-17 17:23:29.000,com.sec.android.app.shealth,UTC-0300,2018-04-17 17:23:08.000,1.0,48c26e7d-2959-1231-ac72-13db965e57df,2018-04-17 17:27:57.218,2018-04-17 17:27:57.200
160,2018-04-11 19:52:14.000,com.sec.android.app.shealth,UTC-0300,2018-04-11 19:51:58.000,1.0,499178f9-34dc-fcd7-7095-21a8609dcbc5,2018-04-11 19:59:30.390,2018-04-11 19:59:30.390
161,2018-04-23 14:27:58.000,com.sec.android.app.shealth,UTC-0300,2018-04-23 14:27:35.000,1.0,49934b15-ddb3-3c3b-e5cc-a962647fb2fe,2018-04-23 14:42:22.662,2018-04-23 14:42:22.646
162,2018-01-03 09:14:11.000,com.sec.android.app.shealth,UTC-0400,2018-01-03 09:13:51.000,1.0,49edf4d4-48f0-5cd5-cfea-b27ba7a40434,2018-01-03 09:14:55.418,2018-01-03 09:14:55.401
163,2018-02-02 08:23:04.000,com.sec.android.app.shealth,UTC-0400,2018-02-02 08:21:15.000,9.0,4aa15647-25a8-2949-ad39-ee1293931233,2018-02-02 08:24:28.926,2018-02-02 08:24:28.769
164,2018-04-17 17:30:31.000,com.sec.android.app.shealth,UTC-0300,2018-04-17 17:30:25.000,1.0,4aac6f74-d42c-4351-4211-5542e096d110,2018-04-17 17:40:19.772,2018-04-17 17:40:19.772
165,2018-03-16 09:04:48.000,com.sec.android.app.shealth,UTC-0300,2018-03-16 09:04:23.000,1.0,4aaf774f-eccc-4d05-5320-29fa945b10af,2018-03-16 09:06:04.289,2018-03-16 09:06:04.268
166,2018-04-21 12:25:09.000,com.sec.android.app.shealth,UTC-0300,2018-04-21 12:24:43.000,1.0,4b232706-9b44-a916-647e-253974916d50,2018-04-21 12:34:03.696,2018-04-21 12:34:03.663
167,2018-03-21 17:07:56.000,com.sec.android.app.shealth,UTC-0300,2018-03-21 17:07:39.000,1.0,4d006cd4-63eb-b3ff-facb-0bb8d16e615a,2018-03-21 17:11:25.901,2018-03-21 17:11:25.884
168,2018-02-22 17:53:03.000,com.sec.android.app.shealth,UTC-0400,2018-02-22 17:52:46.000,1.0,4d715d2d-e177-2f7b-668d-227e5a5b4739,2018-02-22 17:55:22.683,2018-02-22 17:55:22.657
169,2018-02-16 08:17:00.000,com.sec.android.app.shealth,UTC-0400,2018-02-16 08:16:50.000,1.0,4d926af1-f951-d675-68f7-23d7c4fa795c,2018-02-16 08:17:01.459,2018-02-16 08:16:57.456
170,2018-03-31 08:52:48.000,com.sec.android.app.shealth,UTC-0300,2018-03-31 08:51:09.000,9.0,4e5685a6-289f-b0ae-add8-d003bafc8dca,2018-03-31 08:52:59.031,2018-03-31 08:52:58.852
171,2018-01-14 14:30:55.000,com.sec.android.app.shealth,UTC-0400,2018-01-14 14:30:38.000,1.0,4e879fe6-e949-58e4-b649-454324f7127e,2018-01-14 14:33:41.767,2018-01-14 14:33:41.766
172,2018-04-11 19:47:30.000,com.sec.android.app.shealth,UTC-0300,2018-04-11 19:47:17.000,1.0,4ff2ce9c-891b-e550-bea9-fd261183796b,2018-04-11 19:59:30.369,2018-04-11 19:59:30.369
173,2018-01-01 15:24:50.000,com.sec.android.app.shealth,UTC-0700,2018-01-01 15:24:21.000,1.0,5016d63e-e1d5-e43f-fd80-d980f769919e,2018-01-01 15:27:36.611,2018-01-01 15:27:36.594
174,2018-01-22 09:11:21.000,com.sec.android.app.shealth,UTC-0400,2018-01-22 09:10:58.000,1.0,5020bb34-ef60-3db8-7eb5-c40a8eba92a9,2018-01-22 09:11:23.332,2018-01-22 09:11:18.338
175,2018-01-16 17:39:23.000,com.sec.android.app.shealth,UTC-0400,2018-01-16 17:39:08.000,1.0,5052db15-0529-0e60-23a6-b5a798044a82,2018-01-16 17:41:53.019,2018-01-16 17:41:53.006
176,2018-03-05 17:42:03.000,com.sec.android.app.shealth,UTC-0400,2018-03-05 17:41:51.000,1.0,505c4f0d-4cdf-ba4f-6823-e85e47f0aa6a,2018-03-05 17:54:11.996,2018-03-05 17:54:11.974
177,2018-03-04 15:06:18.000,com.sec.android.app.shealth,UTC-0400,2018-03-04 15:06:12.000,1.0,5090b58e-e7fd-3b31-eecd-0a501779cd7b,2018-03-04 15:32:14.109,2018-03-04 15:32:14.106
178,2018-01-06 16:16:07.000,com.sec.android.app.shealth,UTC-0400,2018-01-06 16:15:36.000,1.0,50b90ff4-6aeb-8593-3b50-a265fee2000c,2018-01-06 16:21:27.793,2018-01-06 16:21:27.748
179,2018-02-28 08:47:17.000,com.sec.android.app.shealth,UTC-0400,2018-02-28 08:47:08.000,1.0,50d408ab-106a-86e9-75cc-73585263d13f,2018-02-28 08:59:00.689,2018-02-28 08:59:00.687
180,2018-03-19 18:31:09.000,com.sec.android.app.shealth,UTC-0300,2018-03-19 18:30:42.000,1.0,50ea0432-f78c-3d7f-fe9c-3828af242799,2018-03-19 18:33:40.025,2018-03-19 18:33:40.024
181,2018-02-14 20:06:21.000,com.sec.android.app.shealth,UTC-0400,2018-02-14 20:05:11.000,2.0,510f8b3e-f70d-bdbf-ca4e-5c0de0c1ba41,2018-02-14 20:09:52.991,2018-02-14 20:09:52.945
182,2018-01-16 18:45:50.000,com.sec.android.app.shealth,UTC-0400,2018-01-16 18:43:57.000,9.0,5202a0a2-c941-fb36-d971-9a3c695f7f0e,2018-01-16 18:45:51.887,2018-01-16 18:45:50.649
183,2018-04-08 15:07:32.000,com.sec.android.app.shealth,UTC-0300,2018-04-08 15:07:09.000,1.0,52687ceb-52b5-d087-052e-4b826bdadc27,2018-04-08 15:11:39.299,2018-04-08 15:11:39.278
184,2018-02-12 18:43:43.000,com.sec.android.app.shealth,UTC-0400,2018-02-12 18:41:56.000,9.0,52720200-7cd2-629c-c0a1-9b8231e123cf,2018-02-12 18:44:48.777,2018-02-12 18:44:48.581
185,2017-12-31 23:12:06.000,com.sec.android.app.shealth,UTC-0700,2017-12-31 23:11:27.000,2.0,52d9e03c-16ec-6327-0f1d-c2ee57e7dcf8,2017-12-31 23:16:44.764,2017-12-31 23:16:44.733
186,2017-12-31 13:47:34.000,com.sec.android.app.shealth,UTC-0700,2017-12-31 13:45:56.000,5.0,545dc718-cb69-661c-e55a-a9b4f04a49c0,2017-12-31 13:53:07.502,2017-12-31 13:53:07.418
187,2018-01-04 17:38:41.000,com.sec.android.app.shealth,UTC-0400,2018-01-04 17:38:20.000,1.0,549332da-ad7c-5f3c-7988-d56f3d406060,2018-01-04 17:42:37.094,2018-01-04 17:42:37.077
188,2017-12-25 14:43:02.000,com.sec.android.app.shealth,UTC-0700,2017-12-25 14:40:19.000,9.0,54e19e24-5d3a-001e-94bc-d553f6599a9d,2017-12-25 14:52:48.160,2017-12-25 14:41:42.320
189,2018-03-04 17:01:09.000,com.sec.android.app.shealth,UTC-0400,2018-03-04 17:00:35.000,1.0,557f755a-91ea-92e6-897f-89d7a7c9c4ed,2018-03-04 17:10:47.902,2018-03-04 17:10:47.890
190,2018-01-03 08:16:17.000,com.sec.android.app.shealth,UTC-0400,2018-01-03 08:14:50.000,3.0,56d75f9e-f8a9-b15d-6032-1e6a7fbf66fc,2018-01-03 08:19:45.034,2018-01-03 08:19:44.976
191,2017-12-25 13:05:44.000,com.sec.android.app.shealth,UTC-0700,2017-12-25 13:04:52.000,2.0,57455e6a-7457-d81f-a0a0-dc20677e27ae,2017-12-25 13:21:08.883,2017-12-25 13:21:08.869
192,2018-01-05 12:00:17.000,com.sec.android.app.shealth,UTC-0400,2018-01-05 11:59:55.000,1.0,5755e2e7-9a44-d943-a532-3d8587f4073c,2018-01-05 12:34:37.279,2018-01-05 12:34:37.257
193,2018-05-03 08:11:35.000,com.sec.android.app.shealth,UTC-0300,2018-05-03 08:11:04.000,1.0,57575f8b-9f43-e337-2a52-d3cf234a9f42,2018-05-03 08:18:51.079,2018-05-03 08:18:51.065
194,2018-02-18 21:27:17.000,com.sec.android.app.shealth,UTC-0400,2018-02-18 21:25:38.000,9.0,5878d07e-be1e-54fe-e379-bc75c5cc6c34,2018-02-18 21:27:23.733,2018-02-18 21:27:23.505
195,2018-05-03 08:13:26.000,com.sec.android.app.shealth,UTC-0300,2018-05-03 08:13:11.000,1.0,58b4f668-a33b-8a59-9fea-77b383d1a07f,2018-05-03 08:18:51.092,2018-05-03 08:18:51.091
196,2018-04-09 07:42:36.000,com.sec.android.app.shealth,UTC-0300,2018-04-09 07:42:16.000,1.0,598abed3-ec45-1f47-d028-9479900c1805,2018-04-09 07:42:36.382,2018-04-09 07:42:29.390
197,2018-01-24 17:34:17.000,com.sec.android.app.shealth,UTC-0400,2018-01-24 17:34:02.000,1.0,5a8376d5-8419-a022-24dc-3322e52c6535,2018-01-24 17:44:12.918,2018-01-24 17:44:12.900
198,2018-01-03 15:19:36.000,com.sec.android.app.shealth,UTC-0400,2018-01-03 15:18:22.000,2.0,5ac914ea-a22d-dc62-c4f5-e48b75562757,2018-01-03 15:24:47.027,2018-01-03 15:24:46.978
199,2018-01-10 20:15:06.000,com.sec.android.app.shealth,UTC-0400,2018-01-10 20:14:57.000,1.0,5bdd9177-3ec0-c41e-f498-0eb72f0dad53,2018-01-10 20:17:44.956,2018-01-10 20:17:44.951
200,2018-01-28 10:50:32.000,com.sec.android.app.shealth,UTC-0400,2018-01-28 10:50:19.000,1.0,5c6d3faf-5ceb-5e5c-d07e-0f4149940003,2018-01-28 10:52:32.092,2018-01-28 10:52:32.089
201,2017-12-18 08:16:28.000,com.sec.android.app.shealth,UTC-0400,2017-12-18 08:12:32.000,6.0,5cc29833-0332-15f2-4dc7-7f6b0df38b92,2017-12-18 08:16:30.590,2017-12-18 08:15:13.725
202,2018-01-10 20:16:49.000,com.sec.android.app.shealth,UTC-0400,2018-01-10 20:16:28.000,2.0,5d0a95f1-26b9-f556-e699-26f7c4d6ca2f,2018-01-10 20:17:44.985,2018-01-10 20:17:44.972
203,2018-03-27 09:15:41.000,com.sec.android.app.shealth,UTC-0300,2018-03-27 09:15:28.000,1.0,5d107a78-1ebf-6523-36c4-42106f068a84,2018-03-27 09:21:50.335,2018-03-27 09:21:50.334
204,2018-02-28 19:05:43.000,com.sec.android.app.shealth,UTC-0400,2018-02-28 19:05:17.000,1.0,5d162a1c-932e-df09-2a8b-c1709d2b50a8,2018-02-28 19:12:28.447,2018-02-28 19:12:28.426
205,2018-04-05 15:53:29.000,com.sec.android.app.shealth,UTC-0300,2018-04-05 15:53:04.000,1.0,5d3e6ec6-f0d2-f29a-9853-96bb5100d737,2018-04-05 15:53:51.807,2018-04-05 15:53:51.791
206,2018-02-16 09:15:57.000,com.sec.android.app.shealth,UTC-0400,2018-02-16 09:14:47.000,2.0,5e84accc-4b9d-d74b-c690-da8594cdffcb,2018-02-16 09:21:35.991,2018-02-16 09:15:01.388
207,2018-04-15 20:25:23.000,com.sec.android.app.shealth,UTC-0300,2018-04-15 20:25:10.000,1.0,5f2d1675-d762-7e37-51dd-f91e7b175ca4,2018-04-15 21:00:36.643,2018-04-15 21:00:36.642
208,2018-02-14 07:45:02.000,com.sec.android.app.shealth,UTC-0400,2018-02-14 07:44:35.000,1.0,5f53f5b3-f8e1-4d2c-91d2-f10d3b6cadac,2018-02-14 07:46:19.575,2018-02-14 07:46:19.574
209,2018-04-09 08:42:38.000,com.sec.android.app.shealth,UTC-0300,2018-04-09 08:42:19.000,1.0,5f6f4fd6-d90a-bc7c-614a-7662b4795f0f,2018-04-09 08:57:20.845,2018-04-09 08:57:20.830
210,2018-04-25 16:58:25.000,com.sec.android.app.shealth,UTC-0300,2018-04-25 16:58:10.000,1.0,5f9b2b08-4ce0-e022-a0f1-c3e7f886c312,2018-04-25 17:01:16.876,2018-04-25 17:01:16.864
211,2018-04-05 16:41:37.000,com.sec.android.app.shealth,UTC-0300,2018-04-05 16:41:28.000,1.0,5ff7da9b-3641-7935-271f-8f240097fd98,2018-04-05 16:44:48.214,2018-04-05 16:44:48.213
212,2018-03-16 11:54:56.000,com.sec.android.app.shealth,UTC-0300,2018-03-16 11:54:39.000,1.0,6015e37b-c213-0125-1957-8a3cc91ba6db,2018-03-16 12:42:14.696,2018-03-16 12:42:14.694
213,2018-03-05 08:37:03.000,com.sec.android.app.shealth,UTC-0400,2018-03-05 08:36:46.000,1.0,602cc1bb-d584-400a-07f5-c06c8237b794,2018-03-05 08:42:57.937,2018-03-05 08:42:57.906
214,2018-04-10 12:17:22.000,com.sec.android.app.shealth,UTC-0300,2018-04-10 12:17:06.000,1.0,604145ba-ea81-dcd8-d08a-3660f2964f00,2018-04-10 13:14:00.874,2018-04-10 13:14:00.873
215,2018-01-06 15:41:07.000,com.sec.android.app.shealth,UTC-0400,2018-01-06 15:40:41.000,2.0,60464f2c-2d68-37c0-6adb-ca882ca5ce6b,2018-01-06 15:48:56.320,2018-01-06 15:48:56.308
